timestamp,scenario,ground_truth,cpu_percent,cpu_freq_mhz,memory_percent,memory_available_mb,disk_percent,disk_read_mbps,disk_write_mbps,net_sent_mb,net_recv_mb,process_count,system_id,os,cpu_count,total_ram_gb,z_cpu,z_mem,z_memavl,z_disk,rolling_mean_cpu,cpu_rate_of_change,mem_drop_rate,disk_burst_flag,pem_score,pem_status,md_score,md_status,fault_type,severity_level
26-07-2026 14:50,Idle,0,2.2,1200,67.1,5200.2,1.4,2.908,0.0,8.6,34.98,305,S1,Windows,18,15.43,-1.027170099186999,-0.3514106500254296,0.35153715017584364,-0.5915400795787135,2.2,0.0,0.0,0,0.60218967071464,NORMAL,1.3839415547430824,NORMAL,NORMAL,LOW
26-07-2026 14:50,Idle,0,5.6,1200,67.3,5174.7,1.4,0.263,3.774,8.7,47.13,303,S1,Windows,18,15.43,-0.9115404358537456,-0.3372924854268105,0.34014750851148035,-0.5681784919706022,3.9,3.3999999999999995,25.5,0,0.5563150764805833,NORMAL,1.8287110471346217,NORMAL,NORMAL,LOW
26-07-2026 14:50,Idle,0,10.3,1200,67.9,5080.6,1.4,4.332,7.833,8.95,47.57,305,S1,Windows,18,15.43,-0.7516994306577777,-0.2949379916309533,0.29811749750690864,-0.5430527145192712,6.033333333333334,4.700000000000001,94.09999999999945,0,0.48222526909185526,NORMAL,1.8482941258416905,NORMAL,NORMAL,LOW
26-07-2026 14:50,Idle,0,13.4,1200,65.2,5492.6,1.4,7.136,2.941,9.22,48.46,302,S1,Windows,18,15.43,-0.6462723846774584,-0.48553321371230823,0.48213837459387626,-0.5733348784246447,7.875,3.0999999999999996,-412.0,0,0.5506363301206342,NORMAL,2.0097352781238436,NORMAL,NORMAL,LOW
26-07-2026 14:50,Idle,0,15.0,1200,67.6,5123.9,1.4,6.643,2.632,9.41,49.54,303,S1,Windows,18,15.43,-0.5918584254618098,-0.3161152385288824,0.31745755570561146,-0.5752476316230831,9.3,1.5999999999999996,368.7000000000007,0,0.45093313666294654,NORMAL,1.150686272493368,NORMAL,NORMAL,LOW
26-07-2026 14:50,Idle,0,5.9,1200,67.1,5196.9,1.4,0.144,0.831,9.42,49.65,299,S1,Windows,18,15.43,-0.9013378185008115,-0.3514106500254296,0.35006319654869067,-0.5863960734042724,10.040000000000001,-9.1,-73.0,0,0.5631163945484648,NORMAL,1.4540847621072115,NORMAL,NORMAL,LOW
26-07-2026 14:50,Idle,0,6.4,1200,67.0,5223.0,1.4,0.453,0.45,9.43,49.67,298,S1,Windows,18,15.43,-0.8843334562459213,-0.3584697323247386,0.3617208297816274,-0.5887545166683663,10.200000000000001,0.5,-26.100000000000364,0,0.5629360258611967,NORMAL,1.9663984457027661,NORMAL,NORMAL,LOW
26-07-2026 14:50,Idle,0,4.2,1200,66.1,5361.1,1.4,0.04,0.307,9.45,49.73,298,S1,Windows,18,15.43,-0.9591526501674382,-0.4220014730185239,0.4234035558149048,-0.5896397066598766,8.98,-2.2,-138.10000000000036,0,0.616954889450745,NORMAL,1.4578671899295095,NORMAL,NORMAL,LOW
26-07-2026 14:50,Idle,0,3.3,1200,65.9,5390.6,1.4,0.346,0.229,9.46,49.74,299,S1,Windows,18,15.43,-0.9897605022262406,-0.436119637617142,0.4365798079364231,-0.5901225375643367,6.960000000000001,-0.9000000000000004,-29.5,0,0.6331045110531668,NORMAL,1.3593707001503619,NORMAL,NORMAL,LOW
26-07-2026 14:50,Idle,0,4.7,1200,65.5,5449.4,1.4,0.09,0.336,9.49,49.8,299,S1,Windows,18,15.43,-0.942148287912548,-0.46435596681438013,0.46284298165660165,-0.5894601926056543,4.9,1.4000000000000004,-58.79999999999927,0,0.6324119112705295,NORMAL,1.5354900616085467,NORMAL,NORMAL,LOW
26-07-2026 14:51,Idle,0,3.7,1200,65.5,5457.9,1.4,0.06,0.217,9.56,49.81,299,S1,Windows,18,15.43,-0.9761570124223284,-0.46435596681438013,0.4666395288780561,-0.590196819241946,4.46,-1.0,-8.5,0,0.643521163395013,NORMAL,1.6998446566241046,NORMAL,NORMAL,LOW
26-07-2026 14:51,Idle,0,3.1,1200,65.3,5487.8,1.4,0.526,0.141,9.71,49.84,294,S1,Windows,18,15.43,-0.9965622471281966,-0.4784741314129992,0.4799944420452902,-0.5906672698668046,3.8,-0.6000000000000001,-29.900000000000546,0,0.6566432559447777,NORMAL,1.5178922988325811,NORMAL,NORMAL,LOW
26-07-2026 14:51,Idle,0,2.8,1200,65.3,5485.6,1.4,0.087,0.323,9.73,49.85,296,S1,Windows,18,15.43,-1.0067648644811307,-0.4784741314129992,0.479011806293855,-0.5895406644230643,3.5200000000000005,-0.30000000000000027,2.199999999999818,0,0.6592821929116228,NORMAL,1.3825432217079612,NORMAL,NORMAL,LOW
26-07-2026 14:51,Idle,0,2.9,1200,65.2,5499.0,1.4,0.043,0.167,9.73,49.87,294,S1,Windows,18,15.43,-1.0033639920301527,-0.48553321371230823,0.48499695132532417,-0.5905063262319846,3.44,0.10000000000000009,-13.399999999999636,0,0.6617698172342001,NORMAL,1.405891063646977,NORMAL,NORMAL,LOW
26-07-2026 14:51,Idle,0,3.3,1200,65.1,5514.5,1.4,0.041,0.038,9.73,49.88,293,S1,Windows,18,15.43,-0.9897605022262406,-0.4925922960116183,0.4919200668467999,-0.5913048542662841,3.16,0.3999999999999999,-15.5,0,0.6613508236939745,NORMAL,1.4122393788599081,NORMAL,NORMAL,LOW
26-07-2026 14:51,Idle,0,4.1,1200,65.0,5531.4,1.4,0.016,0.13,9.75,49.9,293,S1,Windows,18,15.43,-0.9625535226184162,-0.4996513783109273,0.4994684960282797,-0.5907353614046131,3.2399999999999998,0.7999999999999998,-16.899999999999636,0,0.6567022417653816,NORMAL,1.341375743930854,NORMAL,NORMAL,LOW
26-07-2026 14:51,Idle,0,2.9,1200,65.0,5524.8,1.4,0.343,0.866,9.75,49.93,293,S1,Windows,18,15.43,-1.0033639920301527,-0.4996513783109273,0.49652058877397415,-0.5861794185112454,3.2,-1.1999999999999997,6.599999999999454,0,0.667444612559368,NORMAL,2.0968429980697816,NORMAL,NORMAL,LOW
26-07-2026 14:51,Idle,0,2.8,1200,65.0,5529.6,1.4,0.003,0.139,9.75,49.94,292,S1,Windows,18,15.43,-1.0067648644811307,-0.4996513783109273,0.4986645213225603,-0.5906796501464062,3.1999999999999997,-0.10000000000000009,-4.800000000000182,0,0.6697937071314107,NORMAL,1.477022691050053,NORMAL,NORMAL,LOW
26-07-2026 14:51,Idle,0,1.8,1200,65.0,5538.5,1.4,0.0,0.023,9.78,49.98,292,S1,Windows,18,15.43,-1.040773588990911,-0.4996513783109273,0.50263972958973,-0.5913977063632957,2.9799999999999995,-0.9999999999999998,-8.899999999999636,0,0.6809349773811567,NORMAL,1.9730238513262799,NORMAL,NORMAL,LOW
26-07-2026 14:51,Idle,0,2.0,1200,65.0,5525.1,1.4,0.0,0.073,9.79,50.0,292,S1,Windows,18,15.43,-1.0339718440889551,-0.4996513783109273,0.49665458455826084,-0.5910881993732572,2.7199999999999998,0.19999999999999996,13.399999999999636,0,0.6776355235062683,NORMAL,2.0694123595682252,NORMAL,NORMAL,LOW
26-07-2026 14:51,Idle,0,12.2,1200,66.9,5229.4,1.4,7.973,0.865,9.81,50.03,299,S1,Windows,18,15.43,-0.6870828540891949,-0.3655288146240476,0.36457940651307524,-0.5861856086510462,4.34,10.2,295.7000000000007,0,0.5059365036467971,NORMAL,1.195542079128028,NORMAL,NORMAL,LOW
26-07-2026 14:51,Idle,0,8.7,1200,66.5,5293.6,1.4,24.863,0.303,9.82,50.08,300,S1,Windows,18,15.43,-0.8061133898734264,-0.3937651438212858,0.39325450435041376,-0.5896644672190797,5.5,-3.5,-64.20000000000073,0,0.5565473544223124,NORMAL,1.2227568927536012,NORMAL,NORMAL,LOW
26-07-2026 14:52,Idle,0,10.9,1200,66.0,5380.3,1.4,14.941,0.473,9.83,50.23,300,S1,Windows,18,15.43,-0.7312941959519095,-0.42906055531783294,0.43197928600924884,-0.5886121434529485,7.12,2.200000000000001,-86.69999999999982,0,0.5522247112733623,NORMAL,1.7644116503487293,NORMAL,NORMAL,LOW
26-07-2026 14:52,Idle,0,9.9,1200,66.6,5277.6,1.4,9.23,0.201,9.83,50.23,302,S1,Windows,18,15.43,-0.7653029204616899,-0.38670606152197673,0.38610806252179364,-0.5902958614787585,8.74,-1.0,102.69999999999982,0,0.5408834793952104,NORMAL,1.2001285023027315,NORMAL,NORMAL,LOW
26-07-2026 14:52,Idle,0,21.2,1200,64.9,5551.8,1.4,6.271,0.739,9.87,50.33,301,S1,Windows,18,15.43,-0.38100433350117124,-0.5067104606102364,0.5085802093597706,-0.5869655662659433,12.580000000000002,11.299999999999999,-274.1999999999998,0,0.48542359335856505,NORMAL,1.2471271327425397,NORMAL,NORMAL,LOW
26-07-2026 14:52,Idle,0,17.0,1200,63.8,5713.9,1.4,2.346,0.384,9.88,50.41,306,S1,Windows,18,15.43,-0.5238409764422489,-0.5843603659026407,0.5809825981359777,-0.5891630658952172,13.540000000000001,-4.199999999999999,-162.09999999999945,0,0.5664895355097059,NORMAL,1.981445899806634,NORMAL,NORMAL,LOW
26-07-2026 14:52,Idle,0,13.6,1200,64.3,5643.5,1.4,1.704,0.261,9.89,50.43,312,S1,Windows,18,15.43,-0.6394706397755022,-0.5490649544060936,0.5495382540900494,-0.5899244530907122,14.52,-3.4000000000000004,70.39999999999964,0,0.5844532196906311,NORMAL,1.0960530456893622,NORMAL,NORMAL,LOW
26-07-2026 14:52,Idle,0,17.0,1200,64.7,5572.7,1.4,1.797,0.316,9.89,50.44,316,S1,Windows,18,15.43,-0.5238409764422489,-0.5208286252088554,0.5179152489984055,-0.5895839954016696,15.739999999999998,3.4000000000000004,70.80000000000018,0,0.5349007293753463,NORMAL,1.77764690190399,NORMAL,NORMAL,LOW
26-07-2026 14:52,Idle,0,19.4,1200,64.5,5618.4,1.4,7.859,7.496,9.91,50.5,335,S1,Windows,18,15.43,-0.442220037618776,-0.5349467898074745,0.5383272734714015,-0.5451387916321311,17.639999999999997,2.3999999999999986,-45.69999999999982,0,0.5098432612485817,NORMAL,1.8407472570852137,NORMAL,NORMAL,LOW
26-07-2026 14:52,Idle,0,31.3,1200,65.4,5469.5,1.4,23.821,4.591,10.07,51.3,327,S1,Windows,18,15.43,-0.037516215952389034,-0.4714150491136892,0.4718206992038058,-0.563121147753372,19.66,11.900000000000002,148.89999999999964,0,0.359667748911259,NORMAL,0.7741430853945684,NORMAL,NORMAL,LOW
26-07-2026 14:52,Idle,0,23.5,1200,70.5,4666.9,1.4,8.539,2.273,10.14,51.55,323,S1,Windows,18,15.43,-0.30278426712867623,-0.11140185184890837,0.11333731097564974,-0.57746989181156,20.96,-7.800000000000001,802.6000000000004,0,0.2624172762507173,NORMAL,1.170457755490285,NORMAL,NORMAL,LOW
26-07-2026 14:52,Idle,0,14.0,1200,69.2,4863.8,1.4,4.423,0.489,10.14,51.58,318,S1,Windows,18,15.43,-0.6258671499715902,-0.20316992173993084,0.20128321072910613,-0.5885131012161362,21.04,-9.5,-196.90000000000055,0,0.4066703839025048,NORMAL,1.4119007867628257,NORMAL,NORMAL,LOW
26-07-2026 14:52,Idle,0,23.5,1200,66.1,5356.7,1.4,4.873,0.888,10.28,51.66,322,S1,Windows,18,15.43,-0.30278426712867623,-0.4220014730185239,0.421438284312034,-0.5860432354356284,22.339999999999996,9.5,-492.89999999999964,0,0.41893202599369256,NORMAL,0.8889488626953244,NORMAL,NORMAL,LOW
26-07-2026 14:52,Idle,0,14.9,1200,66.6,5273.9,1.4,3.203,5.127,10.29,51.67,324,S1,Windows,18,15.43,-0.5952592979127879,-0.38670606152197673,0.38445544784892494,-0.5598032328201585,21.44,-8.6,82.80000000000018,0,0.4834413439642461,NORMAL,1.5143086475373921,NORMAL,NORMAL,LOW
26-07-2026 14:53,Idle,0,14.5,1200,66.4,5316.4,1.4,2.108,2.613,10.32,51.76,328,S1,Windows,18,15.43,-0.6088627877167,-0.4008242261205948,0.40343818395619707,-0.5753652442792978,18.080000000000002,-0.40000000000000036,-42.5,0,0.4986667897982874,NORMAL,1.5809965857164117,NORMAL,NORMAL,LOW
26-07-2026 14:53,Idle,0,16.2,1200,66.6,5286.7,1.4,20.19,10.893,10.37,51.81,331,S1,Windows,18,15.43,-0.5510479560500733,-0.38670606152197673,0.3901726013118211,-0.5241108867289106,16.619999999999997,1.6999999999999993,29.699999999999818,0,0.4641829028797614,NORMAL,1.8784790266895013,NORMAL,NORMAL,LOW
26-07-2026 14:53,Idle,0,23.1,1200,67.2,5176.6,1.4,2.999,0.595,10.39,51.83,333,S1,Windows,18,15.43,-0.31638775693258836,-0.3443515677261195,0.34099614847862925,-0.5878569463972545,18.44,6.900000000000002,110.09999999999945,0,0.38399241637278914,NORMAL,1.8686566435860692,NORMAL,NORMAL,LOW
26-07-2026 14:53,Idle,0,3.8,1200,66.6,5278.9,1.4,0.136,0.327,10.41,51.85,328,S1,Windows,18,15.43,-0.9727561399713504,-0.38670606152197673,0.3866887109203687,-0.5895159038638612,14.5,-19.3,-102.29999999999927,0,0.6030795834048441,NORMAL,1.3338830003639401,NORMAL,NORMAL,LOW
26-07-2026 14:53,Idle,0,3.7,1200,64.9,5541.2,1.4,0.298,0.197,10.41,51.88,317,S1,Windows,18,15.43,-0.9761570124223284,-0.5067104606102364,0.5038456916483096,-0.5903206220379614,12.26,-0.09999999999999964,-262.3000000000002,0,0.6636935046470237,NORMAL,1.9860678228998099,NORMAL,NORMAL,LOW
26-07-2026 14:53,Idle,0,2.5,1200,64.9,5546.6,1.4,0.01,0.026,10.43,51.9,317,S1,Windows,18,15.43,-1.0169674818340648,-0.5067104606102364,0.5062576157654691,-0.5913791359438934,9.86,-1.2000000000000002,-5.400000000000546,0,0.6766307330751629,NORMAL,1.411862888064571,NORMAL,NORMAL,LOW
26-07-2026 14:53,Idle,0,5.4,1200,64.9,5553.6,1.4,2.889,2.807,10.56,61.28,319,S1,Windows,18,15.43,-0.9183421807557017,-0.5067104606102364,0.5093841840654905,-0.5741643571579481,7.7,2.9000000000000004,-7.0,0,0.6442255006544692,NORMAL,1.7831254366473253,NORMAL,NORMAL,LOW
26-07-2026 14:53,Idle,0,10.8,1200,68.7,4946.0,1.4,138.355,13.532,10.59,62.99,315,S1,Windows,18,15.43,-0.7346950684028875,-0.238465333236478,0.23799805562364182,-0.5077751077946749,5.24,5.4,607.6000000000004,0,0.441102753175473,NORMAL,1.088893437596699,NORMAL,NORMAL,LOW
26-07-2026 14:53,Idle,0,7.9,1200,71.9,4444.9,1.4,2.449,134.043,10.61,63.01,314,S1,Windows,18,15.43,-0.8333203694812507,-0.01257469965857588,0.014180430603545797,0.2382048297360865,6.0600000000000005,-2.9000000000000004,501.10000000000036,0,0.3042455728098744,NORMAL,1.1731621623363813,NORMAL,DISK,LOW
26-07-2026 14:53,Idle,0,7.1,1200,72.4,4357.1,1.4,3.201,0.27,10.61,63.02,312,S1,Windows,18,15.43,-0.8605273490890749,0.022720711837971298,-0.025035668931006696,-0.5898687418325052,6.74,-0.8000000000000007,87.79999999999927,0,0.3879553004308162,NORMAL,1.748175528524264,NORMAL,NORMAL,LOW
26-07-2026 14:53,Idle,0,6.9,1200,72.4,4360.2,1.4,1.417,0.167,10.61,63.04,312,S1,Windows,18,15.43,-0.8673290939910311,0.022720711837971298,-0.023651045826711795,-0.5905063262319846,7.62,-0.1999999999999993,-3.0999999999994543,0,0.38984641616043997,NORMAL,1.3857325169067023,NORMAL,NORMAL,LOW
26-07-2026 14:53,Idle,0,7.4,1200,72.2,4393.3,1.4,1.607,0.178,10.63,63.07,310,S1,Windows,18,15.43,-0.8503247317361409,0.008602547239352226,-0.008866844293753794,-0.5904382346941761,8.02,0.5,-33.100000000000364,0,0.3775391994902339,NORMAL,1.2789322219690844,NORMAL,NORMAL,LOW
26-07-2026 14:54,Idle,0,17.4,1200,65.4,5464.3,1.4,11.231,158.787,10.81,66.1,306,S1,Windows,18,15.43,-0.5102374866383368,-0.4714150491136892,0.4694981056095044,0.3913736489663739,9.34,9.999999999999998,-1071.0,0,0.4666701116407834,NORMAL,1.1282491729151785,NORMAL,DISK,LOW
26-07-2026 14:54,Idle,0,13.4,1200,67.2,5185.6,1.4,44.965,126.895,10.92,69.51,305,S1,Windows,18,15.43,-0.6462723846774584,-0.3443515677261195,0.34501602200722803,0.19395771044017254,10.44,-3.9999999999999982,278.6999999999998,0,0.40498193221055345,NORMAL,0.7366262609507255,NORMAL,DISK,LOW
26-07-2026 14:54,Idle,0,12.2,1200,67.2,5182.5,1.4,9.266,23.05,10.93,70.98,308,S1,Windows,18,15.43,-0.6870828540891949,-0.3443515677261195,0.3436313989029327,-0.44885735717093284,11.459999999999999,-1.200000000000001,3.100000000000364,0,0.46792807775936746,NORMAL,1.0483047246681994,NORMAL,NORMAL,LOW
26-07-2026 14:54,Idle,0,14.0,1200,65.3,5476.9,1.4,6.28,11.341,10.98,71.66,310,S1,Windows,18,15.43,-0.6258671499715902,-0.4784741314129992,0.4751259285495425,-0.521337704098165,12.879999999999999,1.8000000000000007,-294.39999999999964,0,0.5305951109449183,NORMAL,1.9570146479931916,NORMAL,NORMAL,LOW
26-07-2026 14:54,Idle,0,8.5,1200,65.2,5500.9,1.4,1.287,0.619,11.05,71.71,309,S1,Windows,18,15.43,-0.8129151347753825,-0.48553321371230823,0.4858455912924726,-0.587708383042036,13.1,-5.5,-24.0,0,0.6042452994132089,NORMAL,1.2026845165741147,NORMAL,NORMAL,LOW
26-07-2026 14:54,Idle,0,14.0,1200,65.5,5449.6,1.4,5.491,4.34,11.08,71.82,311,S1,Windows,18,15.43,-0.6258671499715902,-0.46435596681438013,0.46293231217945974,-0.5646748728433656,12.42,5.5,51.29999999999927,0,0.5325883720403561,NORMAL,1.2722968471722005,NORMAL,NORMAL,LOW
26-07-2026 14:54,Idle,0,8.9,1200,65.4,5462.2,1.4,2.247,3.11,11.08,71.82,308,S1,Windows,18,15.43,-0.7993116449714703,-0.4714150491136892,0.46856013511949784,-0.5722887447983144,11.52,-5.1,-12.599999999999454,0,0.5893877842091103,NORMAL,1.8663922544876805,NORMAL,NORMAL,LOW
26-07-2026 14:54,Idle,0,14.9,1200,65.6,5438.8,1.4,44.119,9.657,11.08,71.84,310,S1,Windows,18,15.43,-0.5952592979127879,-0.4572968845150711,0.4581084639451411,-0.5317618995226641,12.059999999999999,6.0,23.399999999999636,0,0.5137409274219187,NORMAL,1.0364208158936357,NORMAL,NORMAL,LOW
26-07-2026 14:54,Idle,0,10.4,1200,65.6,5433.1,1.4,0.296,0.18,11.09,71.86,308,S1,Windows,18,15.43,-0.7482985582067997,-0.4572968845150711,0.4555625440436953,-0.5904258544145745,11.34,-4.5,5.699999999999818,0,0.5708763125082151,NORMAL,1.4581007031063136,NORMAL,NORMAL,LOW
26-07-2026 14:54,Idle,0,11.3,1200,65.2,5497.9,1.4,5.33,17.331,11.1,72.85,308,S1,Windows,18,15.43,-0.7176907061479972,-0.48553321371230823,0.48450563344960634,-0.4842587666915444,11.9,0.9000000000000004,-64.79999999999927,0,0.5547200559863218,NORMAL,1.1824690816853618,NORMAL,NORMAL,LOW
26-07-2026 14:54,Idle,0,16.7,1200,66.1,5359.2,1.4,10.408,6.462,11.28,77.47,311,S1,Windows,18,15.43,-0.5340435937951831,-0.4220014730185239,0.4225549158477559,-0.5515393961861287,12.440000000000001,5.399999999999999,138.69999999999982,0,0.481632382450889,NORMAL,0.9643542321876343,NORMAL,NORMAL,LOW
26-07-2026 14:54,Idle,0,5.2,1200,65.8,5405.4,1.4,0.645,0.627,11.31,79.0,307,S1,Windows,18,15.43,-0.9251439256576578,-0.443178719916452,0.4431902666278964,-0.5876588619236298,11.7,-11.5,-46.19999999999982,0,0.6166666193825382,NORMAL,1.2920039735293853,NORMAL,NORMAL,LOW
26-07-2026 14:55,Idle,0,10.3,1200,66.8,5239.5,1.4,16.768,0.866,11.41,79.74,307,S1,Windows,18,15.43,-0.7516994306577777,-0.3725878969233577,0.36909059791739185,-0.5861794185112454,10.780000000000001,5.1000000000000005,165.89999999999964,0,0.5283402015600681,NORMAL,2.095395094685354,NORMAL,NORMAL,LOW
26-07-2026 14:55,Idle,0,14.5,1200,68.7,4947.0,1.4,30.245,2.315,11.64,87.99,308,S1,Windows,18,15.43,-0.6088627877167,-0.238465333236478,0.23844470823793057,-0.5772099059399277,11.6,4.199999999999999,292.5,0,0.4173293591215251,NORMAL,0.996810186783888,NORMAL,NORMAL,LOW
26-07-2026 14:55,Idle,0,13.7,1200,67.8,5094.8,1.4,43.853,0.717,11.66,88.58,306,S1,Windows,18,15.43,-0.6360697673245242,-0.3019970739302633,0.30445996462980884,-0.5871017493415603,12.08,-0.8000000000000007,-147.80000000000018,0,0.4597323951707101,NORMAL,1.535803603404629,NORMAL,NORMAL,LOW
26-07-2026 14:55,Idle,0,12.1,1200,67.9,5068.4,1.4,54.275,0.276,11.67,88.6,306,S1,Windows,18,15.43,-0.6904837265401729,-0.2949379916309533,0.29266833561258543,-0.5898316009937006,11.16,-1.5999999999999996,26.400000000000546,0,0.47212650277259505,NORMAL,1.5860401581993078,NORMAL,NORMAL,LOW
26-07-2026 14:55,Idle,0,28.8,1200,67.9,5076.4,1.4,67.717,8.095,11.67,88.61,308,S1,Windows,18,15.43,-0.12253802722684005,-0.2949379916309533,0.2962415565268955,-0.541430897891469,15.88,16.700000000000003,-8.0,0,0.2927772965410109,NORMAL,0.8886840277812498,NORMAL,NORMAL,LOW
26-07-2026 14:55,Idle,0,20.2,1200,68.0,5064.8,1.4,45.776,5.814,11.67,88.62,306,S1,Windows,18,15.43,-0.4150130580109516,-0.2878789093316443,0.29106038620114616,-0.5555506067770286,17.86,-8.600000000000001,11.599999999999454,0,0.3801897887984137,NORMAL,1.7127596702734231,NORMAL,NORMAL,LOW
26-07-2026 14:55,Idle,0,9.2,1200,67.3,5167.7,1.4,37.825,5.002,11.67,88.64,306,S1,Windows,18,15.43,-0.7891090276185362,-0.3372924854268105,0.33702094021145906,-0.5605770002952549,16.8,-11.0,-102.89999999999964,0,0.5174400420149468,NORMAL,1.1576608774133037,NORMAL,NORMAL,LOW
26-07-2026 14:55,Idle,0,9.1,1200,67.5,5132.0,1.4,29.908,2.72,11.7,88.66,305,S1,Windows,18,15.43,-0.7925099000695142,-0.3231743208281914,0.3210754418813505,-0.5747028993206152,15.879999999999999,-0.09999999999999964,35.69999999999982,0,0.5138609345097048,NORMAL,1.5833791654265048,NORMAL,NORMAL,LOW
26-07-2026 14:55,Idle,0,7.0,1200,67.4,5145.2,1.4,27.348,0.389,11.74,88.72,305,S1,Windows,18,15.43,-0.863928221540053,-0.3302334031275005,0.32697125638996205,-0.5891321151962133,14.86,-2.0999999999999996,-13.199999999999818,0,0.5414691617175011,NORMAL,2.0602971874644216,NORMAL,NORMAL,LOW
26-07-2026 14:55,Idle,0,8.0,1200,67.4,5152.7,1.4,34.217,1.245,11.81,88.77,305,S1,Windows,18,15.43,-0.8299194970302726,-0.3302334031275005,0.3303211509971277,-0.583833355526753,10.7,1.0,-7.5,0,0.5308767713521081,NORMAL,1.1955438334187478,NORMAL,NORMAL,LOW
26-07-2026 14:55,Idle,0,6.4,1200,67.4,5158.6,1.4,48.631,1.939,11.83,88.8,305,S1,Windows,18,15.43,-0.8843334562459213,-0.3302334031275005,0.3329564014214316,-0.5795373985050177,7.9399999999999995,-1.5999999999999996,-5.900000000000546,0,0.5468688177973164,NORMAL,1.7705321751255578,NORMAL,NORMAL,LOW
26-07-2026 14:55,Idle,0,5.4,1200,65.9,5386.7,1.4,21.015,0.794,11.84,88.82,303,S1,Windows,18,15.43,-0.9183421807557017,-0.436119637617142,0.43483786274069675,-0.586625108576901,7.18,-1.0,-228.09999999999945,0,0.6106311397753726,NORMAL,1.4564496321344338,NORMAL,NORMAL,LOW
26-07-2026 14:56,Idle,0,2.6,1200,65.1,5516.7,1.4,0.052,0.217,11.84,88.83,303,S1,Windows,18,15.43,-1.0135666093830868,-0.4925922960116183,0.49290270259823504,-0.590196819241946,5.88,-2.8000000000000003,-130.0,0,0.6684675759864478,NORMAL,1.3793330357923446,NORMAL,NORMAL,LOW
26-07-2026 14:56,Idle,0,1.9,1200,65.1,5516.7,1.4,0.003,0.016,11.84,88.84,303,S1,Windows,18,15.43,-1.0373727165399331,-0.4925922960116183,0.49290270259823504,-0.591441037341901,4.859999999999999,-0.7000000000000002,0.0,0,0.6758582517534927,NORMAL,1.401680707188522,NORMAL,NORMAL,LOW
26-07-2026 14:56,Idle,0,2.4,1200,65.1,5520.7,1.4,0.006,0.112,11.87,88.86,303,S1,Windows,18,15.43,-1.020368354285043,-0.4925922960116183,0.4946893130553901,-0.5908467839210271,3.7399999999999998,0.5,-4.0,0,0.6709954144842818,NORMAL,1.6802799611443007,NORMAL,NORMAL,LOW
26-07-2026 14:56,Idle,0,2.9,1200,65.1,5520.5,1.4,0.031,0.083,11.87,88.88,301,S1,Windows,18,15.43,-1.0033639920301527,-0.4925922960116183,0.4945999825325324,-0.5910262979752494,3.04,0.5,0.1999999999998181,0,0.6659121425140877,NORMAL,1.6435166327699393,NORMAL,NORMAL,LOW
26-07-2026 14:56,Idle,0,2.9,1200,65.1,5521.4,1.4,0.003,0.071,11.89,88.9,301,S1,Windows,18,15.43,-1.0033639920301527,-0.4925922960116183,0.49500196988539213,-0.5911005796528587,2.54,0.0,-0.8999999999996362,0,0.6660073963201816,NORMAL,1.7595802998072616,NORMAL,NORMAL,LOW
26-07-2026 14:56,Idle,0,4.3,1200,65.5,5457.8,1.4,0.031,0.091,11.92,89.84,301,S1,Windows,18,15.43,-0.9557517777164601,-0.46435596681438013,0.46659486361662744,-0.5909767768568432,2.88,1.4,63.599999999999454,0,0.6375466514539463,NORMAL,1.672741939718387,NORMAL,NORMAL,LOW
26-07-2026 14:56,Idle,0,4.4,1200,65.5,5457.5,1.4,1.497,3.301,11.94,90.43,301,S1,Windows,18,15.43,-0.9523509052654822,-0.46435596681438013,0.46646086783234075,-0.571106428096367,3.38,0.10000000000000053,0.3000000000001819,0,0.6325255208097003,NORMAL,1.6207246367624744,NORMAL,NORMAL,LOW
26-07-2026 14:56,Idle,0,10.5,1200,66.6,5275.3,1.4,0.832,0.338,12.09,97.2,301,S1,Windows,18,15.43,-0.7448976857558216,-0.38670606152197673,0.3850807615089294,-0.5894478123260527,5.0,6.1,182.19999999999982,0,0.5343868389503359,NORMAL,1.414749507078019,NORMAL,NORMAL,LOW
26-07-2026 14:56,Idle,0,4.3,1200,66.4,5305.1,1.4,0.025,0.126,12.1,97.84,301,S1,Windows,18,15.43,-0.9557517777164601,-0.4008242261205948,0.39839100941473443,-0.5907601219638162,5.28,-6.2,-29.800000000000182,0,0.6048030274268267,NORMAL,1.8169484027548168,NORMAL,NORMAL,LOW
26-07-2026 14:56,Idle,0,5.0,1200,65.6,5443.0,1.4,0.009,0.068,12.1,97.85,300,S1,Windows,18,15.43,-0.9319456705596139,-0.4572968845150711,0.4599844049251538,-0.591119150072261,5.7,0.7000000000000002,-137.89999999999964,0,0.6269934775218885,NORMAL,1.7992665595285076,NORMAL,NORMAL,LOW
26-07-2026 14:56,Idle,0,8.6,1200,67.5,5138.9,1.4,0.226,0.52,12.21,101.01,298,S1,Windows,18,15.43,-0.8095142623244044,-0.3231743208281914,0.3241573449199428,-0.5883212068823124,6.56,3.5999999999999996,304.10000000000036,0,0.5223022853062298,NORMAL,1.2513660772213433,NORMAL,NORMAL,LOW
